,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
12357,Mozambique,,2021-03-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12358,Mozambique,,2021-03-31,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12359,Mozambique,,2021-04-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12360,Mauritania,,2021-03-18,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12361,Mauritania,,2021-03-19,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12362,Mauritania,,2021-03-20,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12363,Mauritania,,2021-03-21,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12364,Mauritania,,2021-03-22,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12365,Mauritania,,2021-03-23,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12366,Mauritania,,2021-03-24,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12367,Mauritania,,2021-03-25,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12368,Mauritania,,2021-03-26,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12369,Mauritania,,2021-03-27,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12370,Mauritania,,2021-03-28,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12371,Mauritania,,2021-03-29,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12372,Mauritania,,2021-03-30,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12373,Mauritania,,2021-03-31,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12374,Mauritania,,2021-04-01,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12375,Mauritius,,2021-03-18,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12376,Mauritius,,2021-03-19,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12377,Mauritius,,2021-03-20,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12378,Mauritius,,2021-03-21,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12379,Mauritius,,2021-03-22,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12380,Mauritius,,2021-03-23,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12381,Mauritius,,2021-03-24,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12382,Mauritius,,2021-03-25,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12383,Mauritius,,2021-03-26,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12384,Mauritius,,2021-03-27,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12385,Mauritius,,2021-03-28,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12386,Mauritius,,2021-03-29,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12387,Mauritius,,2021-03-30,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12388,Mauritius,,2021-03-31,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12389,Mauritius,,2021-04-01,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0
12390,Malawi,,2021-03-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12391,Malawi,,2021-03-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12392,Malawi,,2021-03-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12393,Malawi,,2021-03-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12394,Malawi,,2021-03-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12395,Malawi,,2021-03-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12396,Malawi,,2021-03-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12397,Malawi,,2021-03-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12398,Malawi,,2021-03-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12399,Malawi,,2021-03-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12400,Malawi,,2021-03-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12401,Malawi,,2021-03-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12402,Malawi,,2021-03-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12403,Malawi,,2021-03-31,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12404,Malawi,,2021-04-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12405,Malaysia,,2021-03-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12406,Malaysia,,2021-03-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12407,Malaysia,,2021-03-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12408,Malaysia,,2021-03-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12409,Malaysia,,2021-03-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12410,Malaysia,,2021-03-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12411,Malaysia,,2021-03-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12412,Malaysia,,2021-03-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12413,Malaysia,,2021-03-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12414,Malaysia,,2021-03-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12415,Malaysia,,2021-03-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12416,Malaysia,,2021-03-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12417,Malaysia,,2021-03-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12418,Malaysia,,2021-03-31,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12419,Malaysia,,2021-04-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12420,Namibia,,2021-03-18,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12421,Namibia,,2021-03-19,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12422,Namibia,,2021-03-20,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12423,Namibia,,2021-03-21,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12424,Namibia,,2021-03-22,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12425,Namibia,,2021-03-23,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12426,Namibia,,2021-03-24,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12427,Namibia,,2021-03-25,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12428,Namibia,,2021-03-26,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12429,Namibia,,2021-03-27,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12430,Namibia,,2021-03-28,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12431,Namibia,,2021-03-29,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12432,Namibia,,2021-03-30,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12433,Namibia,,2021-03-31,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12434,Namibia,,2021-04-01,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12435,Niger,,2021-03-18,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12436,Niger,,2021-03-19,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12437,Niger,,2021-03-20,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12438,Niger,,2021-03-21,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12439,Niger,,2021-03-22,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12440,Niger,,2021-03-23,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12441,Niger,,2021-03-24,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12442,Niger,,2021-03-25,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12443,Niger,,2021-03-26,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12444,Niger,,2021-03-27,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12445,Niger,,2021-03-28,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12446,Niger,,2021-03-29,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12447,Niger,,2021-03-30,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12448,Niger,,2021-03-31,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12449,Niger,,2021-04-01,3.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12450,Nigeria,,2021-03-18,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12451,Nigeria,,2021-03-19,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12452,Nigeria,,2021-03-20,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12453,Nigeria,,2021-03-21,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12454,Nigeria,,2021-03-22,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12455,Nigeria,,2021-03-23,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12456,Nigeria,,2021-03-24,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12457,Nigeria,,2021-03-25,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12458,Nigeria,,2021-03-26,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12459,Nigeria,,2021-03-27,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12460,Nigeria,,2021-03-28,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12461,Nigeria,,2021-03-29,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12462,Nigeria,,2021-03-30,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12463,Nigeria,,2021-03-31,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12464,Nigeria,,2021-04-01,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12465,Nicaragua,,2021-03-18,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12466,Nicaragua,,2021-03-19,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12467,Nicaragua,,2021-03-20,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12468,Nicaragua,,2021-03-21,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12469,Nicaragua,,2021-03-22,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12470,Nicaragua,,2021-03-23,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12471,Nicaragua,,2021-03-24,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12472,Nicaragua,,2021-03-25,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12473,Nicaragua,,2021-03-26,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12474,Nicaragua,,2021-03-27,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12475,Nicaragua,,2021-03-28,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12476,Nicaragua,,2021-03-29,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12477,Nicaragua,,2021-03-30,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12478,Nicaragua,,2021-03-31,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12479,Nicaragua,,2021-04-01,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12480,Netherlands,,2021-03-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12481,Netherlands,,2021-03-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12482,Netherlands,,2021-03-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12483,Netherlands,,2021-03-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12484,Netherlands,,2021-03-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12485,Netherlands,,2021-03-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12486,Netherlands,,2021-03-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12487,Netherlands,,2021-03-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12488,Netherlands,,2021-03-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12489,Netherlands,,2021-03-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12490,Netherlands,,2021-03-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12491,Netherlands,,2021-03-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12492,Netherlands,,2021-03-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12493,Netherlands,,2021-03-31,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12494,Netherlands,,2021-04-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12495,Norway,,2021-03-18,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12496,Norway,,2021-03-19,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12497,Norway,,2021-03-20,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12498,Norway,,2021-03-21,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12499,Norway,,2021-03-22,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12500,Norway,,2021-03-23,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12501,Norway,,2021-03-24,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12502,Norway,,2021-03-25,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12503,Norway,,2021-03-26,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12504,Norway,,2021-03-27,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12505,Norway,,2021-03-28,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12506,Norway,,2021-03-29,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12507,Norway,,2021-03-30,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12508,Norway,,2021-03-31,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12509,Norway,,2021-04-01,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12510,Nepal,,2021-03-18,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12511,Nepal,,2021-03-19,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12512,Nepal,,2021-03-20,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12513,Nepal,,2021-03-21,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12514,Nepal,,2021-03-22,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12515,Nepal,,2021-03-23,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12516,Nepal,,2021-03-24,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12517,Nepal,,2021-03-25,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12518,Nepal,,2021-03-26,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12519,Nepal,,2021-03-27,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12520,Nepal,,2021-03-28,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12521,Nepal,,2021-03-29,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12522,Nepal,,2021-03-30,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12523,Nepal,,2021-03-31,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12524,Nepal,,2021-04-01,3.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0
12525,New Zealand,,2021-03-18,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12526,New Zealand,,2021-03-19,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12527,New Zealand,,2021-03-20,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12528,New Zealand,,2021-03-21,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12529,New Zealand,,2021-03-22,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12530,New Zealand,,2021-03-23,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12531,New Zealand,,2021-03-24,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12532,New Zealand,,2021-03-25,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12533,New Zealand,,2021-03-26,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12534,New Zealand,,2021-03-27,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12535,New Zealand,,2021-03-28,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12536,New Zealand,,2021-03-29,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12537,New Zealand,,2021-03-30,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12538,New Zealand,,2021-03-31,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12539,New Zealand,,2021-04-01,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0
12540,Oman,,2021-03-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12541,Oman,,2021-03-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12542,Oman,,2021-03-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12543,Oman,,2021-03-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12544,Oman,,2021-03-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12545,Oman,,2021-03-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12546,Oman,,2021-03-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12547,Oman,,2021-03-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12548,Oman,,2021-03-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12549,Oman,,2021-03-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12550,Oman,,2021-03-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12551,Oman,,2021-03-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12552,Oman,,2021-03-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12553,Oman,,2021-03-31,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12554,Oman,,2021-04-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
12555,Pakistan,,2021-03-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12556,Pakistan,,2021-03-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12557,Pakistan,,2021-03-20,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12558,Pakistan,,2021-03-21,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12559,Pakistan,,2021-03-22,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12560,Pakistan,,2021-03-23,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12561,Pakistan,,2021-03-24,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12562,Pakistan,,2021-03-25,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12563,Pakistan,,2021-03-26,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12564,Pakistan,,2021-03-27,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12565,Pakistan,,2021-03-28,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12566,Pakistan,,2021-03-29,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12567,Pakistan,,2021-03-30,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12568,Pakistan,,2021-03-31,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12569,Pakistan,,2021-04-01,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12570,Panama,,2021-03-18,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
12571,Panama,,2021-03-19,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
